,date_end,computed_threshold,thresholds,precisions,recalls,f1s,accuracies,exclusion_ratios,n_incorrectly_excluded
0,2024/12/07,0.00013039338227827102,"0.00011422472016420215, 8.413312025368214e-05, 0.00026065148995257914, 8.972953946795315e-05, 0.00010322804155293852","0.248, 0.1550695825049702, 0.421875, 0.13374125874125875, 0.2862453531598513","0.992, 0.9936305732484076, 0.9926470588235294, 0.9935064935064936, 0.9935483870967742","0.3968, 0.26827171109200343, 0.5921052631578947, 0.2357473035439137, 0.4444444444444444","0.8529067499024581, 0.6679672259071401, 0.927400468384075, 0.6128024980483997, 0.8497267759562842","0.8049161139289894, 0.6074912212251268, 0.8750975800156128, 0.5534738485558157, 0.790007806401249","1, 1, 1, 1, 1"
